timestmp,detection
87373.79,1
87415.633,1
87458.455,1
87499.734,1
87539.708,1
87581.893,1
87622.662,1
87667.037,1
87713.66,1
87756.373,1
87800.229,1
87842.559,1
87890.836,1
87931.965,1
87976.471,1
88018.376,1
88061.922,1
88102.942,1
88145.286,1
88190.941,1
88238.791,1
88281.261,1
88325.599,1
88370.391,1
88410.125,1
88453.606,1
88495.316,1
88536.321,1
88576.26,1
88619.608,1
88664.404,1
88709.747,1
88751.058,1
88792.428,1
88834.997,1
88876.509,1
88920.361,1
88964.608,1
89007.664,1
89047.845,1
89088.908,1
89129.02,1
89172.788,1
89213.639,1
89253.851,1
89297.465,1
89337.9,1
89377.962,1
89421.643,1
89461.142,1
89502.822,1
89543.781,1
89586.6,1
89626.521,1
89674.685,1
89716.464,1
89758.558,1
89800.15,1
89841.69,1
89882.172,1
89925.916,1
89971.681,1
90013.091,1
90053.15,1
90093.591,1
90134.803,1
90190.592,1
90233.499,1
90274.939,1
90318.28,1
90358.809,1
90401.119,1
90447.126,1
90488.89,1
90531.863,1
90573.911,1
90614.69,1
90656.533,1
90700.498,1
90741.271,1
90783.6,1
90827.626,1
90872.533,1
90914.608,1
90957.689,1
90999.693,1
91039.956,1
91084.345,1
91128.42,1
91172.937,1
91219.91,1
91262.456,1
91304.153,1
91347.004,1
91389.774,1
91432.393,1
91476.562,1
91521.121,1
91562.523,1
91603.676,1
91648.472,1
91695.165,1
91737.174,1
91778.994,1
91819.757,1
91860.659,1
91905.095,1
91948.072,1
91989.236,1
92029.839,1
92075.797,1
92117.415,1
92159.565,1
92204.501,1
92248.624,1
92292.818,1
92335.268,1
92376.068,1
92418.88,1
92459.997,1
92501.131,1
92543.164,1
92586.088,1
92625.528,1
92669.937,1
92711.642,1
92752.841,1
92797.754,1
92838.34,1
92880.617,1
92922.504,1
92963.012,1
93005.303,1
93044.062,1
93084.253,1
93126.773,1
93168.165,1
93212.336,1
93258.508,1
93299.619,1
93342.461,1
93382.493,1
93423.25,1
93464.758,1
93505.041,1
93545.193,1
93585.203,1
93627.475,1
93671.559,1
93714.022,1
93756.367,1
93796.314,1
93836.959,1
93877.521,1
93921.072,1
93960.241,1
94000.859,1
94043.802,1
94085.862,1
94125.749,1
94167.676,1
94211.464,1
94253.352,1
94293.681,1
94333.207,1
94377.945,1
94417.333,1
94457.787,1
94499.307,1
94539.341,1
94579.592,1
94620.034,1
94661.361,1
94706.51,1
94748.016,1
94786.954,1
94830.589,1
94872.827,1
94915.079,1
94955.936,1
94999.37,1
95038.917,1
95080.16,1
95120.066,1
95160.492,1
95206.152,1
95247.627,1
95287.464,1
95329.366,1
95370.012,1
95412.057,1
95453.792,1
95494.726,1
95535.295,1
95577.131,1
95617.472,1
95658.117,1
95703.146,1
95745.009,1
95786.399,1
95829.21,1
95869.457,1
95913.113,1
95953.501,1
95996.951,1
96039.478,1
96081.813,1
96125.917,1
96173.835,1
96216.328,1
96259.914,1
96301.203,1
96344.058,1
96386.843,1
96427.926,1
96468.854,1
96511.633,1
96553.359,1
96596.87,1
96639.285,1
96684.075,1
96727.14,1
96770.191,1
96817.274,1
96858.43,1
96902.908,1
96946.991,1
96988.847,1
97029.967,1
97072.339,1
97115.027,1
97156.16,1
97200.014,1
97243.344,1
97283.981,1
97325.598,1
97368.484,1
97409.621,1
97454.071,1
97494.426,1
97535.624,1
97576.11,1
97617.737,1
97659.89,1
97705.306,1
97748.489,1
97788.892,1
97831.126,1
97873.226,1
97916.02,1
97958.19,1
98000.437,1
98046.79,1
98087.3,1
98131.641,1
98177.811,1
98219.991,1
98262.658,1
98310.081,1
98351.977,1
98393.935,1
98436.314,1
98478.456,1
98520.278,1
98564.599,1
98605.903,1
98649.54,1
98692.934,1
98736.712,1
98780.109,1
98822.85,1
98864.899,1
98907.353,1
98951.343,1
98996.869,1
99040.567,1
99082.503,1
99123.863,1
99165.204,1
99210.396,1
99254.818,1
99296.342,1
99341.053,1
99382.2,1
99426.341,1
99468.249,1
99510.069,1
99552.0,1
99597.151,1
99638.628,1
99685.06,1
99726.728,1
99770.166,1
99812.818,0
99857.495,1
99902.423,1
99948.203,1
99993.822,1
100033.519,1
100076.888,1
100126.101,1
100169.529,1
100222.909,1
100286.843,1
100333.126,1
100377.206,1
100417.235,0
100458.263,0
100500.279,0
100543.935,0
100585.783,0
100628.945,0
100669.195,0
100714.369,0
100757.514,0
100797.908,0
100840.926,0
100882.018,0
100923.382,0
100968.016,0
101014.362,0
101058.053,0
101101.457,0
101145.312,0
101190.144,0
101234.372,0
101276.326,0
101322.76,0
101367.322,0
101409.825,0
101451.81,0
101494.456,0
101536.373,0
101577.83,0
101621.127,0
101665.616,0
101712.836,0
101757.78,0
101800.145,0
101841.981,0
101884.344,0
101927.633,0
101970.974,0
102013.76,0
102059.346,0
102103.111,0
102145.58,0
102191.706,0
102234.005,0
102274.666,0
102316.746,0
102360.187,0
102402.26,0
102449.734,0
102495.138,0
102537.295,0
102578.569,0
102622.994,0
102664.603,0
102711.707,0
102756.28,0
102798.714,0
102840.467,0
102886.536,0
102932.274,0
102977.217,0
103020.073,0
103062.89,0
103105.434,0
103148.184,0
103192.242,0
103239.131,0
103278.966,0
103322.343,0
103365.229,0
103407.954,0
103451.333,0
103494.503,0
103542.277,0
103586.027,0
103630.561,0
103673.857,0
103721.398,0
103763.125,0
103805.006,0
103846.935,0
103890.634,0
103934.011,0
103976.245,0
104019.602,0
104066.641,0
104109.768,0
104150.947,0
104197.695,0
104241.561,0
104287.283,0
104331.689,0
104379.929,0
104421.74,0
104469.308,0
104511.999,0
104556.314,0
104599.606,1
104643.696,0
104689.428,0
104737.024,0
104780.237,0
104822.863,0
104867.713,0
104910.521,0
104954.505,0
104997.269,0
105040.472,0
105084.394,0
105129.901,0
105171.53,0
105219.06,0
105262.55,0
105304.881,0
105348.736,0
105395.424,0
105437.628,0
105480.28,0
105523.279,0
105566.128,0
105609.494,0
105654.172,0
105702.044,0
105744.775,0
105789.735,0
105833.066,0
105876.527,0
105919.992,0
105962.023,0
106004.957,0
106048.318,0
106091.066,0
106137.253,0
106178.763,0
106224.823,0
106267.131,0
106312.799,0
106354.846,0
106399.109,0
106442.864,0
106489.712,0
106533.124,0
106579.146,0
106623.832,0
106668.397,0
106714.812,0
106758.832,0
106801.198,0
106849.482,0
106892.897,0
106936.919,0
106982.508,0
107029.411,0
107072.427,0
107120.415,0
107162.642,0
107208.086,0
107253.938,0
107297.314,0
107342.523,0
107387.402,0
107438.045,0
107483.907,0
107529.117,0
107573.858,0
107620.589,0
107663.659,0
107712.238,0
107755.342,0
107799.04,0
107845.041,0
107887.17,0
107933.831,0
107980.175,0
108022.807,0
108066.79,0
108108.969,0
108154.12,0
108199.079,0
108244.018,0
108288.55,0
108334.5,0
108377.372,0
108423.369,0
108466.625,0
108509.591,0
108554.478,0
108598.096,0
108643.361,0
108686.432,0
108733.749,0
108777.366,0
108822.491,0
108867.481,0
108914.198,0
108956.306,0
109001.402,0
109048.314,0
109090.146,0
109137.381,0
109180.018,0
109231.917,0
109276.193,0
109320.688,0
109365.929,0
109409.989,0
109456.476,0
109500.097,0
109547.238,0
109589.339,0
109632.107,0
109680.242,0
109727.997,0
109774.167,0
109820.485,0
109866.752,0
109912.356,0
109955.234,0
110012.829,0
110057.038,0
110099.869,0
110143.7,0
110193.272,0
110241.36,0
110285.037,0
110328.137,0
110373.22,0
110417.521,0
110460.553,0
110505.715,0
110551.045,0
110594.574,0
110641.395,0
110685.562,0
110734.297,0
110782.076,0
110825.441,0
110874.386,0
110928.131,0
110973.885,0
111021.963,0
111065.863,0
111109.676,0
111152.988,0
111200.722,0
111243.659,0
111288.113,0
111337.549,0
111380.715,0
111425.233,0
111468.509,0
111515.393,0
111565.055,0
111610.79,0
111654.71,0
111700.509,0
111746.845,0
111790.416,0
111836.019,0
111881.967,0
111928.451,0
111970.851,0
112014.813,0
112059.058,0
112101.425,0
112144.444,0
112191.89,0
112239.337,0
112296.744,0
112356.392,0
112401.616,0
112445.027,0
112499.281,0
112545.674,0
112588.265,0
112635.5,0
112680.049,0
112726.338,0
112772.284,0
112814.297,0
112859.347,0
112902.692,0
112947.287,0
112990.21,0
113035.118,0
113080.439,0
113124.942,0
113169.566,0
113216.032,0
113262.296,0
113308.504,0
113351.849,0
113397.663,0
113443.094,0
113486.773,0
113530.828,0
113577.313,0
113622.675,0
113666.606,0
113715.794,0
113762.47,0
113807.703,0
113852.241,0
113898.113,0
113947.66,1
113993.744,1
114039.056,0
114082.028,0
114125.626,0
114168.508,1
114214.495,0
114260.484,0
114305.51,0
114352.262,0
114398.359,0
114444.184,0
114487.901,0
114532.454,1
114577.249,0
114621.139,0
114664.128,0
114714.472,0
114759.192,0
114802.787,0
114846.771,0
114892.257,0
114934.551,0
114979.402,0
115024.282,0
115067.469,0
115113.017,0
115155.894,0
115199.734,0
115244.472,0
115288.021,0
115331.701,0
115374.926,0
115421.745,1
115468.586,0
115511.911,0
115555.666,0
115597.952,0
115640.238,0
115684.128,0
115730.706,0
115773.29,0
115818.528,0
115863.278,0
115906.289,0
115949.51,0
115997.098,0
116039.637,0
116085.088,0
116129.227,0
116171.163,0
116215.521,0
116276.011,0
116324.367,0
116369.708,0
116417.664,0
116462.501,0
116504.907,0
116548.803,0
116593.448,0
116635.865,0
116684.273,0
116733.126,0
116777.239,0
116823.153,0
116865.95,0
116909.826,0
116953.777,0
116999.057,0
117042.071,0
117088.879,0
117132.53,0
117176.953,0
117224.378,0
117270.935,0
117313.668,0
117358.261,0
117401.356,0
117445.883,0
117488.84,0
117530.549,0
117574.481,0
117619.115,0
117665.256,0
117709.377,0
117754.449,0
117800.078,0
117845.187,0
117887.985,0
117931.007,0
117975.397,0
118016.185,0
118058.319,0
118102.552,0
118146.194,0
118191.901,0
118235.674,0
118278.396,0
118321.983,0
118365.774,0
118406.51,0
118449.291,0
118494.495,0
118536.992,0
118578.035,0
118619.716,0
118662.423,0
118707.295,0
118753.141,0
118795.181,0
118839.735,0
118882.584,0
118926.305,0
118967.103,0
119008.707,0
119052.409,0
119094.322,0
119136.229,0
119183.089,0
119225.298,0
119269.914,0
119314.288,0
119358.882,0
119401.728,0
119443.227,0
119483.808,0
119526.165,0
119569.036,0
119610.564,0
119652.833,0
119694.117,0
119742.336,0
119785.541,0
119829.241,0
119873.818,0
119913.866,0
119956.332,0
119997.613,0
120039.589,0
120083.456,0
120125.697,0
120167.14,0
120210.143,0
120251.879,0
120294.503,0
120337.909,0
120380.017,0
120422.294,0
120463.718,0
120507.506,0
120547.418,1
120591.317,1
120630.587,1
120674.904,1
120717.945,0
120760.621,1
120802.295,1
120845.277,1
120888.215,1
120931.747,1
120974.318,1
121017.555,1
121059.312,1
121099.631,1
121140.345,1
121181.227,1
121228.276,1
121274.182,1
121311.961,1
121354.109,1
121397.52,1
121441.851,1
121482.699,1
121528.431,1
121570.221,1
121612.414,1
121652.807,1
121693.616,1
121739.464,1
121779.886,1
121821.247,1
121864.205,1
121904.599,1
121947.496,1
121990.832,1
122032.573,1
122072.27,1
122115.964,1
122155.995,1
122194.95,1
122238.749,1
122281.237,1
122321.458,1
122362.135,1
122403.234,1
122452.643,1
122494.73,1
122533.975,1
122573.918,1
122617.647,1
122660.118,1
122700.669,1
122747.346,1
122790.446,1
122831.75,1
122873.768,1
122916.533,1
122959.239,1
123002.733,1
123048.148,1
123091.183,1
123133.203,1
123174.2,1
123218.177,1
123263.009,1
123307.882,1
123349.063,1
123390.001,1
123429.479,1
123472.728,1
123513.819,1
123555.093,1
123597.503,1
123637.905,1
123679.809,1
123726.595,1
123766.439,1
123810.363,1
123855.392,1
123900.848,1
123947.912,1
123988.195,1
124029.843,1
124074.033,1
124114.82,1
124155.361,1
124197.444,1
124242.927,1
124283.098,1
124325.346,1
124366.628,1
124408.938,1
124450.278,1
124492.681,1
124533.177,1
124575.21,1
124615.755,1
124656.14,1
124697.698,1
124745.698,1
124788.626,1
124831.912,1
124873.985,1
124917.723,1
124957.888,1
124997.966,1
125041.736,1
125082.363,1
125124.899,1
125167.088,1
125212.197,1
125256.726,1
125297.814,1
125341.258,1
125385.266,1
125428.706,1
125473.543,1
125515.958,1
125555.701,1
125598.732,1
125639.77,1
125682.318,1
125729.269,1
125771.123,1
125813.482,1
125855.845,1
125899.602,1
125941.813,1
125984.173,1
126024.346,1
126066.038,1
126108.905,1
126148.592,1
126189.755,1
126237.356,1
126278.667,1
126320.103,1
126361.858,1
126406.658,1
126447.867,1
126488.915,1
126530.545,1
126571.066,1
126611.236,1
126650.509,1
126690.426,1
126733.248,1
126777.148,1
126817.176,1
126857.572,1
126898.533,1
126941.682,1
126982.619,1
127024.217,1
127066.12,1
127107.457,1
127150.766,1
127191.225,1
127233.977,1
127278.297,1
127319.223,1
127360.887,1
127406.27,1
127451.949,1
127491.744,1
127532.153,1
127572.827,1
127612.903,1
127653.473,1
127695.514,1
127738.847,1
127783.251,1
127825.709,1
127868.238,1
127912.362,1
127953.867,1
127994.067,1
128038.882,1
128080.024,1
128120.967,1
128163.242,1
128205.492,1
128249.395,1
128292.0,1
128335.195,1
128378.16,1
128417.595,1
128459.254,1
128501.372,1
128543.796,1
128586.648,1
128630.167,1
128671.4,1
128717.728,1
128761.421,1
128803.651,1
128845.585,1
128885.699,1
128927.687,1
128969.177,1
129011.848,1
129054.003,1
129094.567,1
129134.879,1
129177.077,1
129222.753,1
129265.941,1
129309.411,1
129351.667,1
129393.461,1
129433.772,1
129475.248,1
129518.389,1
129562.601,1
129603.576,1
129648.823,1
129688.984,1
129734.636,1
129777.202,1
129819.725,1
129861.201,1
129904.879,1
129948.383,1
129989.275,1
130033.379,1
130073.812,1
130118.358,1
130159.09,1
130202.717,1
130247.662,1
130289.76,1
130333.363,1
130374.302,1
130415.792,0
130459.137,1
130502.622,0
130544.287,1
130587.313,0
130628.894,0
130670.795,0
130710.901,0
130754.985,0
130799.44,0
130841.869,1
130881.605,0
130924.713,0
130965.894,0
131010.205,0
131050.257,1
131093.749,0
131134.411,0
131177.82,0
131221.94,0
131265.771,0
131305.494,0
131347.579,0
131388.914,0
131433.263,0
131472.985,0
131514.958,0
131558.802,0
131602.225,0
131646.319,0
131690.479,0
131735.202,0
131779.162,0
131820.271,0
131864.506,0
131906.438,0
131948.286,0
131994.469,0
132039.36,0
132081.827,0
132125.585,0
132166.596,0
132209.155,0
132256.597,0
132298.378,0
132342.016,0
132383.501,0
132427.497,0
132469.658,0
132512.762,0
132557.192,1
132600.342,1
132645.73,0
132685.964,0
132729.311,0
132772.089,0
132814.803,0
132856.757,0
132902.184,0
132952.701,0
132995.395,0
133039.697,0
133084.37,0
133125.463,0
133169.376,0
133211.804,0
133257.492,0
133300.916,0
133343.434,0
133388.02,0
133467.816,0
133525.625,0
133569.563,0
133613.255,0
133656.663,0
133699.884,1
133747.322,1
133795.776,1
133840.706,1
133884.973,0
133927.623,0
133970.808,0
134015.671,0
134057.603,0
134100.177,0
134142.954,0
134189.033,0
134234.364,0
134281.16,0
134330.786,0
134374.49,0
134418.581,0
134461.429,0
134505.324,0
134549.867,0
134592.747,0
134636.77,0
134681.454,0
134725.651,0
134771.837,0
134816.485,0
134858.972,0
134901.557,0
134950.414,0
134991.689,0
135034.77,0
135077.727,0
135119.678,0
135162.932,0
135204.959,0
135251.917,0
135295.08,0
135339.356,0
135383.641,0
135427.725,0
135474.641,0
135516.34,0
135559.091,0
135603.691,0
135649.073,0
135690.125,0
135735.275,0
135779.959,0
135827.114,0
135878.086,0
135931.889,0
135975.065,0
136020.459,0
136064.583,0
136111.079,0
136158.33,0
136203.142,0
136250.474,1
136297.071,0
136341.305,0
136385.685,0
136429.341,0
136474.731,0
136517.175,0
136560.881,0
136605.635,0
136648.864,0
136692.835,0
136741.368,0
136785.638,0
136833.21,0
136881.021,0
136923.694,0
136967.623,0
137013.033,0
137059.121,0
137100.476,0
137143.368,1
137190.827,0
137236.608,0
137282.338,0
137326.756,0
137370.241,0
137415.477,0
137459.973,0
137502.137,0
137547.287,0
137594.075,0
137637.695,0
137682.721,0
137726.911,0
137774.467,0
137820.538,0
137865.883,1
137910.076,1
137953.308,0
137996.154,1
138039.335,0
138082.883,0
138126.991,0
138170.863,0
138213.598,0
138261.086,0
138304.561,1
138350.659,0
138394.204,0
138439.367,0
138485.029,0
138532.807,0
138576.9,0
138619.881,0
138664.117,0
138713.181,0
138761.291,0
138804.683,0
138848.161,0
138894.271,0
138938.612,0
138983.975,0
139028.83,0
139074.174,0
139119.878,0
139165.415,0
139210.66,0
139257.812,0
139305.511,0
139354.389,0
139398.138,0
139443.586,0
139489.839,0
139535.443,0
139580.137,0
139623.319,0
139668.936,0
139713.239,0
139757.938,0
139803.456,0
139846.818,0
139890.374,1
139934.894,1
139979.268,0
140021.386,0
140066.221,0
140106.989,0
140147.781,0
140192.46,0
140235.658,0
140282.535,0
140328.157,0
140372.879,0
140421.265,0
140466.039,0
140508.225,0
140551.647,0
140595.926,0
140639.809,0
140682.839,0
140725.943,0
140773.613,1
140822.034,0
140864.961,0
140913.842,0
140962.135,0
141006.853,1
141050.455,0
141095.439,0
141139.01,0
141182.6,0
141229.542,0
141278.067,0
141320.813,0
141364.069,0
141410.42,0
141452.618,1
141498.912,0
141540.555,0
141582.823,0
141625.282,0
141672.211,0
141714.25,0
141760.025,0
141805.32,0
141850.608,0
141895.209,0
141938.422,0
141982.456,0
142026.047,0
142070.471,0
142114.984,0
142157.805,0
142203.042,0
142248.484,0
142294.819,0
142340.787,0
142387.223,0
142431.969,0
142476.44,0
142519.434,0
142565.557,0
142608.181,0
142654.11,0
142698.027,1
142748.77,0
142790.847,0
142833.827,0
142881.339,0
142929.438,0
142973.72,0
143015.691,0
143059.177,0
143099.638,0
143142.503,0
143184.494,0
143228.325,0
143272.621,0
143316.24,0
143359.845,0
143402.092,0
143447.261,0
143489.921,0
143535.017,1
143577.412,0
143618.815,0
143660.881,0
143703.576,0
143748.379,0
143792.126,0
143838.834,0
143884.202,0
143925.879,0
143968.496,0
144011.037,0
144053.383,0
144097.348,1
144139.656,0
144185.144,0
144229.432,0
144275.056,0
144318.583,0
144359.271,0
144403.26,0
144446.733,0
144491.616,0
144534.763,0
144577.762,0
144620.067,0
144664.049,0
144708.61,0
144755.692,0
144798.16,0
144843.223,0
144885.399,0
144927.723,0
144970.14,0
145012.756,0
145058.166,0
145099.717,0
145143.782,0
145186.441,0
145229.318,0
145275.559,0
145318.535,0
145364.199,0
145405.608,0
145448.357,0
145491.091,0
145531.659,0
145573.617,0
145615.472,0
145657.651,0
145702.631,0
145748.761,0
145790.484,0
145832.384,0
145875.606,0
145918.103,1
145959.405,1
146000.592,1
146044.361,1
146087.606,1
146128.951,1
146170.073,1
146212.012,1
146256.852,1
146299.092,1
146340.283,1
146382.921,1
146425.58,1
146468.035,1
146507.836,1
146548.485,1
146593.768,1
146636.926,1
146679.029,1
146720.019,1
146765.371,1
146805.727,1
146846.828,1
146890.458,1
146932.415,1
146974.62,1
147014.992,1
147058.577,1
147099.514,1
147142.672,1
147184.913,1
147229.125,1
147272.48,1
147313.511,1
147356.873,1
147397.05,1
147440.711,1
147485.675,1
147526.015,1
147568.433,1
147609.741,1
147653.905,1
147694.583,1
147735.524,1
147781.674,1
147823.099,1
147865.499,1
147907.685,1
147948.456,1
147988.667,1
148029.907,1
148071.197,1
148113.182,1
148154.98,1
148195.902,1
148237.798,1
148282.953,1
148324.713,1
148364.587,1
148406.009,1
148451.151,1
148491.62,1
148533.229,1
148575.794,1
148617.266,1
148658.455,1
148700.783,1
148744.428,1
148789.792,1
148832.859,1
148874.615,1
148914.501,1
148956.195,1
148996.869,1
149038.833,1
149081.774,1
149125.554,1
149166.98,1
149206.401,1
149248.529,1
149290.399,1
149331.252,1
149377.345,1
149421.012,1
149463.725,1
149504.077,1
149545.931,1
149589.126,1
149630.839,1
149672.006,1
149712.39,1
149758.177,1
149800.789,1
149843.303,1
149886.77,1
149928.423,1
149972.108,1
150017.409,1
150062.248,1
150102.613,1
150143.872,1
150189.351,1
150230.203,1
150273.311,1
150317.437,1
150357.994,1
150400.012,1
150442.635,1
150484.947,1
150527.267,1
150568.046,1
150610.054,1
150651.626,1
150693.293,1
150733.058,0
150778.583,0
150820.008,1
150862.207,1
150902.389,1
150946.014,1
150986.712,1
151027.965,1
151069.252,1
151110.206,1
151149.984,1
151190.85,1
151231.448,1
151279.198,1
151321.919,1
151363.863,1
151404.544,1
151448.322,1
151489.486,1
151530.139,1
151572.047,1
151613.475,1
151655.664,1
151697.645,1
151739.077,1
151784.959,1
151828.368,1
151870.298,1
151914.289,1
151954.033,1
151994.417,1
152036.813,1
152077.463,1
152118.579,1
152161.848,1
152203.161,1
152244.802,1
152291.471,1
152333.252,1
152377.192,1
152417.499,1
152457.167,1
152498.374,1
152538.232,1
152580.072,1
152621.832,1
152662.445,1
152703.692,1
152746.169,1
152790.567,1
152832.242,1
152873.196,1
152913.954,1
152955.669,1
152997.911,1
153043.969,1
153085.164,1
153127.677,1
153171.17,1
153210.678,1
153249.614,1
153294.861,1
153341.144,1
153383.767,1
153424.874,1
153466.493,1
153508.095,1
153549.622,1
153589.692,1
153633.877,1
153673.852,1
153717.535,1
153760.276,1
153804.918,1
153846.521,1
153889.564,1
153930.637,1
153974.347,1
154018.205,1
154059.621,1
154101.671,1
154144.64,1
154189.914,1
154232.161,1
154276.21,1
154319.658,1
154360.574,1
154404.563,1
154446.55,1
154489.679,1
154530.599,1
154576.344,1
154617.43,1
154663.259,1
154705.204,1
154746.522,1
154792.525,1
154833.855,1
154876.96,1
154922.408,1
154965.086,1
155008.825,1
155051.082,1
155094.587,1
155136.781,1
155182.116,1
155226.751,1
155271.183,1
155318.72,1
155359.311,1
155403.541,1
155448.214,1
155488.603,1
155530.913,1
155571.566,1
155616.11,1
155657.276,1
155697.464,1
155738.051,1
155785.138,1
155827.072,1
155867.641,1
155908.444,1
155950.381,1
155995.665,1
156036.407,1
156077.466,1
156119.484,1
156160.245,1
156205.859,1
156249.125,1
156293.535,1
156338.233,1
156380.597,1
156422.435,1
156465.175,1
156506.346,1
156547.688,1
156589.407,1
156630.978,1
156674.465,1
156716.27,1
156757.064,1
156802.957,0
156844.842,1
156886.589,0
156928.06,0
156970.411,1
157013.165,1
157057.207,1
157101.559,1
157144.946,1
157186.521,1
157229.203,0
157273.15,1
157317.487,1
157361.707,1
157405.085,0
157450.046,1
157492.191,1
157534.047,0
157577.98,0
157618.22,0
157659.899,0
157701.688,0
157744.047,0
157790.506,0
157835.116,0
157875.599,0
157918.519,0
157962.968,0
158006.686,0
158048.396,0
158091.479,0
158133.659,0
158176.845,0
158218.79,0
158263.668,0
158306.849,0
158350.493,0
158394.267,0
158435.736,0
158478.843,0
158521.957,0
158568.265,0
158610.093,0
158649.768,0
158694.299,0
158735.967,0
158781.795,0
158824.353,0
158867.009,0
158907.731,0
158952.959,0
158995.774,0
159038.755,0
159081.2,0
159122.238,0
159164.904,0
159209.417,0
159251.418,0
159298.45,0
159341.609,0
159385.775,1
159427.801,0
159472.234,0
159514.92,0
159556.682,0
159599.137,0
159640.586,0
159687.232,0
159729.27,0
159774.453,0
159817.01,0
159866.325,0
159917.049,0
159963.673,0
160008.569,0
160053.085,0
160094.724,0
160138.303,0
160182.55,0
160226.896,0
160271.115,0
160319.044,0
160363.074,0
160408.187,0
160452.23,0
160497.622,0
160541.93,0
160584.628,0
160628.037,0
160671.456,0
160713.632,0
160757.473,0
160803.615,0
160846.268,0
160890.202,0
160933.877,0
160977.334,0
161019.562,0
161061.754,0
161105.822,0
161149.791,0
161195.066,0
161238.123,0
161285.014,0
161328.48,0
161370.939,0
161415.328,0
161455.853,0
161499.173,0
161540.637,0
161583.72,0
161625.452,0
161669.69,0
161709.835,0
161753.657,0
161800.289,0
161845.285,0
161889.251,0
161932.51,0
161975.959,0
162019.15,0
162064.198,0
162109.261,0
162153.675,0
162199.04,0
162246.984,0
162294.006,0
162339.707,0
162386.97,0
162436.158,0
162489.257,0
162535.981,0
162580.224,0
162624.662,0
162668.749,0
162710.808,0
162754.256,0
162803.353,0
162849.097,0
162895.129,0
162938.906,0
162985.487,0
163028.531,0
163072.477,0
163119.282,0
163162.796,0
163206.796,0
163253.394,0
163298.69,0
163343.656,0
163389.199,0
163434.573,0
163484.355,1
163528.154,0
163573.439,0
163617.585,0
163662.441,0
163709.036,0
163754.118,0
163802.189,0
163849.036,0
163895.809,0
163940.273,0
163985.094,0
164030.595,0
164076.117,0
164119.096,0
164162.087,0
164206.699,0
164251.386,0
164297.013,0
164342.844,0
164388.127,0
164431.945,0
164476.991,0
164522.463,0
164566.697,0
164610.562,0
164654.323,0
164697.363,0
164739.186,0
164789.92,0
164831.837,0
164874.479,0
164921.243,0
164967.985,0
165010.838,0
165055.967,0
165101.227,0
165144.942,0
165189.867,0
165236.706,0
165289.085,0
165332.878,0
165379.842,0
165424.748,0
165468.871,0
165513.892,0
165558.577,0
165603.732,0
165645.547,0
165691.134,0
165740.603,0
165796.431,0
165839.765,0
165884.432,0
165928.729,0
165972.79,0
166017.217,0
166059.817,0
166104.408,0
166149.001,0
166190.848,0
166233.858,0
166283.539,0
166332.008,0
166376.521,0
166425.979,0
166475.903,0
166518.843,0
166563.189,0
166609.412,0
166652.993,0
166699.436,0
166746.899,0
166795.066,0
166838.945,0
166883.143,0
166928.383,0
166975.456,0
167020.061,0
167066.427,0
167110.798,0
167154.423,0
167198.554,0
167241.451,0
167289.454,0
167338.176,0
167382.353,0
167426.301,0
167474.084,0
167517.263,0
167563.712,0
167605.788,0
167648.241,0
167690.46,0
167734.366,0
167777.057,0
167822.541,0
167865.292,0
167908.713,0
167955.133,0
168004.946,0
168048.884,0
168093.363,0
168140.393,0
168184.22,0
168227.238,0
168270.32,0
168317.181,0
168359.87,0
168410.763,0
168454.652,0
168501.444,0
168544.912,0
168588.567,0
168633.043,0
168677.057,0
168723.91,0
168768.175,0
168819.791,1
168869.144,0
168914.126,0
168958.392,0
169003.604,0
169048.03,0
169091.014,0
169134.124,0
169178.864,0
169222.889,0
169269.316,0
169315.951,0
169363.501,1
169407.439,0
169451.281,0
169501.233,0
169545.867,1
169589.945,0
169633.671,0
169677.484,0
169722.045,0
169767.244,0
169811.923,0
169857.325,0
169903.048,0
169949.111,0
170004.162,0
170051.548,0
170094.381,0
170141.731,0
170186.616,0
170232.046,0
170277.592,0
170322.099,0
170367.283,0
170412.497,0
170455.903,0
170500.973,0
170544.127,0
170586.051,0
170630.149,0
170674.455,0
170721.501,0
170766.754,0
170812.993,0
170857.238,0
170899.778,0
170945.366,0
170990.384,0
171033.352,0
171081.224,0
171128.585,0
171170.727,0
171212.57,0
171253.662,0
171298.355,0
171345.552,0
171386.969,0
171432.178,1
171474.484,0
171517.858,0
171560.167,1
171599.804,0
171642.96,0
171689.017,0
171732.003,0
171775.844,0
171818.284,0
171862.219,1
171906.157,0
171947.84,0
171990.544,0
172034.442,0
172075.305,0
172118.164,0
172161.315,0
172202.722,0
172246.512,0
172291.332,0
172332.143,0
172374.615,0
172418.405,0
172462.066,0
172504.18,0
172549.554,1
172593.116,0
172636.187,0
172677.068,0
172720.268,0
172762.462,0
172806.128,0
172849.055,0
172894.461,0
172934.346,0
172978.47,0
173020.381,0
173062.565,0
173101.667,0
173143.406,0
173184.138,0
173226.706,0
173268.843,0
173316.528,0
173361.538,1
173404.249,1
173444.258,0
173485.115,1
173525.811,1
173566.951,1
173609.329,1
173648.852,1
173690.039,1
173732.319,1
173772.753,1
173817.628,1
173857.579,1
173900.862,1
173940.489,1
173982.639,1
174024.496,1
174065.559,1
174106.202,1
174147.418,1
174187.757,1
174229.199,1
174273.286,1
174319.368,1
174359.471,1
174400.452,1
