15755, SG-000-000_20001000005, -64
15758, SG-000-000_20001000005, -64
15774, SG-000-000_20001000005, -74
15776, SG-000-000_20001000005, -75
15787, SG-000-000_20001000005, -64
15811, SG-000-000_20001000005, -68
15814, SG-000-000_20001000005, -66
15824, SG-000-000_20001000005, -65
15835, SG-000-000_20001000005, -69
15838, SG-000-000_20001000005, -70
15854, SG-000-000_20001000005, -69
15856, SG-000-000_20001000005, -69
15874, SG-000-000_20001000005, -68
15916, SG-000-000_20001000005, -83
15919, SG-000-000_20001000005, -84
15928, SG-000-000_20001000005, -78
15931, SG-000-000_20001000005, -77
15933, SG-000-000_20001000005, -77
15943, SG-000-000_20001000005, -66
15954, SG-000-000_20001000005, -75
15956, SG-000-000_20001000005, -75
15967, SG-000-000_20001000005, -73
15969, SG-000-000_20001000005, -72
16005, SG-000-000_20001000005, -69
16007, SG-000-000_20001000005, -69
16027, SG-000-000_20001000005, -70
16035, SG-000-000_20001000005, -68
16037, SG-000-000_20001000005, -68
16045, SG-000-000_20001000005, -80
16053, SG-000-000_20001000005, -72
16056, SG-000-000_20001000005, -70
16068, SG-000-000_20001000005, -68
16070, SG-000-000_20001000005, -68
16137, SG-000-000_20001000005, -76
16145, SG-000-000_20001000005, -75
16153, SG-000-000_20001000005, -74
16155, SG-000-000_20001000005, -73
16186, SG-000-000_20001000005, -73
16188, SG-000-000_20001000005, -73
16198, SG-000-000_20001000005, -69
16200, SG-000-000_20001000005, -68
16229, SG-000-000_20001000005, -69
16232, SG-000-000_20001000005, -69
16257, SG-000-000_20001000005, -68
16267, SG-000-000_20001000005, -71
16270, SG-000-000_20001000005, -71
16301, SG-000-000_20001000005, -73
16336, SG-000-000_20001000005, -67
16338, SG-000-000_20001000005, -67
16349, SG-000-000_20001000005, -66
16351, SG-000-000_20001000005, -66
16455, SG-000-000_20001000005, -72
16457, SG-000-000_20001000005, -74
16466, SG-000-000_20001000005, -69
16469, SG-000-000_20001000005, -69
16480, SG-000-000_20001000005, -78
16482, SG-000-000_20001000005, -77
16491, SG-000-000_20001000005, -71
16493, SG-000-000_20001000005, -71
16505, SG-000-000_20001000005, -72
16507, SG-000-000_20001000005, -72
16517, SG-000-000_20001000005, -69
16520, SG-000-000_20001000005, -70
16557, SG-000-000_20001000005, -66
16567, SG-000-000_20001000005, -77
16579, SG-000-000_20001000005, -67
16582, SG-000-000_20001000005, -68
16629, SG-000-000_20001000005, -70
16632, SG-000-000_20001000005, -70
16705, SG-000-000_20001000005, -69
16751, SG-000-000_20001000005, -71
16761, SG-000-000_20001000005, -71
16782, SG-000-000_20001000005, -79
16792, SG-000-000_20001000005, -79
16794, SG-000-000_20001000005, -79
16804, SG-000-000_20001000005, -70
16806, SG-000-000_20001000005, -70
16829, SG-000-000_20001000005, -77
16832, SG-000-000_20001000005, -80
16840, SG-000-000_20001000005, -79
16842, SG-000-000_20001000005, -78
16844, SG-000-000_20001000005, -77
16852, SG-000-000_20001000005, -73
16855, SG-000-000_20001000005, -72
16866, SG-000-000_20001000005, -81
16869, SG-000-000_20001000005, -81
16880, SG-000-000_20001000005, -76
16882, SG-000-000_20001000005, -77
16890, SG-000-000_20001000005, -70
16893, SG-000-000_20001000005, -70
16907, SG-000-000_20001000005, -78
16915, SG-000-000_20001000005, -81
16918, SG-000-000_20001000005, -79
16929, SG-000-000_20001000005, -73
16940, SG-000-000_20001000005, -76
16942, SG-000-000_20001000005, -79
16973, SG-000-000_20001000005, -76
16975, SG-000-000_20001000005, -76
16991, SG-000-000_20001000005, -71
16994, SG-000-000_20001000005, -71
17004, SG-000-000_20001000005, -75
17007, SG-000-000_20001000005, -75
17016, SG-000-000_20001000005, -76
17029, SG-000-000_20001000005, -79
17032, SG-000-000_20001000005, -79
17040, SG-000-000_20001000005, -69
17042, SG-000-000_20001000005, -68
17063, SG-000-000_20001000005, -84
17098, SG-000-000_20001000005, -69
17100, SG-000-000_20001000005, -71
17108, SG-000-000_20001000005, -75
17111, SG-000-000_20001000005, -74
17113, SG-000-000_20001000005, -74
17144, SG-000-000_20001000005, -72
17153, SG-000-000_20001000005, -73
17156, SG-000-000_20001000005, -73
17178, SG-000-000_20001000005, -74
17181, SG-000-000_20001000005, -74
17190, SG-000-000_20001000005, -72
17192, SG-000-000_20001000005, -72
17233, SG-000-000_20001000005, -71
17236, SG-000-000_20001000005, -69
17246, SG-000-000_20001000005, -70
17249, SG-000-000_20001000005, -69
17266, SG-000-000_20001000005, -77
17268, SG-000-000_20001000005, -79
17278, SG-000-000_20001000005, -66
17281, SG-000-000_20001000005, -66
17291, SG-000-000_20001000005, -74
17294, SG-000-000_20001000005, -73
17300, SG-000-000_20001000005, -83
17344, SG-000-000_20001000005, -72
17353, SG-000-000_20001000005, -74
17366, SG-000-000_20001000005, -73
17369, SG-000-000_20001000005, -75
17379, SG-000-000_20001000005, -73
17400, SG-000-000_20001000005, -81
17422, SG-000-000_20001000005, -83
17425, SG-000-000_20001000005, -85
17434, SG-000-000_20001000005, -71
17437, SG-000-000_20001000005, -70
17447, SG-000-000_20001000005, -79
17450, SG-000-000_20001000005, -78
17587, SG-000-000_20001000005, -81
17598, SG-000-000_20001000005, -73
17608, SG-000-000_20001000005, -69
17611, SG-000-000_20001000005, -70
17622, SG-000-000_20001000005, -75
17625, SG-000-000_20001000005, -76
17633, SG-000-000_20001000005, -72
17636, SG-000-000_20001000005, -72
17647, SG-000-000_20001000005, -75
17660, SG-000-000_20001000005, -79
17662, SG-000-000_20001000005, -80
17672, SG-000-000_20001000005, -80
17675, SG-000-000_20001000005, -79
17683, SG-000-000_20001000005, -76
17686, SG-000-000_20001000005, -78
17725, SG-000-000_20001000005, -69
17734, SG-000-000_20001000005, -71
17737, SG-000-000_20001000005, -72
17747, SG-000-000_20001000005, -76
17750, SG-000-000_20001000005, -74
17759, SG-000-000_20001000005, -74
17762, SG-000-000_20001000005, -77
17773, SG-000-000_20001000005, -73
17795, SG-000-000_20001000005, -76
17798, SG-000-000_20001000005, -77
17836, SG-000-000_20001000005, -86
17874, SG-000-000_20001000005, -72
18029, SG-000-000_20001000005, -73
18031, SG-000-000_20001000005, -72
18052, SG-000-000_20001000005, -76
18054, SG-000-000_20001000005, -76
18102, SG-000-000_20001000005, -77
18104, SG-000-000_20001000005, -77
18114, SG-000-000_20001000005, -88
18129, SG-000-000_20001000005, -85
18131, SG-000-000_20001000005, -85
18139, SG-000-000_20001000005, -75
18141, SG-000-000_20001000005, -73
18153, SG-000-000_20001000005, -73
18155, SG-000-000_20001000005, -73
18170, SG-000-000_20001000005, -76
18172, SG-000-000_20001000005, -75
18174, SG-000-000_20001000005, -76
18183, SG-000-000_20001000005, -78
18215, SG-000-000_20001000005, -68
18217, SG-000-000_20001000005, -68
18228, SG-000-000_20001000005, -78
18230, SG-000-000_20001000005, -77
18255, SG-000-000_20001000005, -72
18338, SG-000-000_20001000005, -76
18341, SG-000-000_20001000005, -76
18372, SG-000-000_20001000005, -82
18387, SG-000-000_20001000005, -84
18396, SG-000-000_20001000005, -70
18399, SG-000-000_20001000005, -70
18426, SG-000-000_20001000005, -76
18428, SG-000-000_20001000005, -78
18430, SG-000-000_20001000005, -81
18440, SG-000-000_20001000005, -77
18451, SG-000-000_20001000005, -69
18490, SG-000-000_20001000005, -76
18492, SG-000-000_20001000005, -85
18501, SG-000-000_20001000005, -70
18503, SG-000-000_20001000005, -70
18524, SG-000-000_20001000005, -66
18532, SG-000-000_20001000005, -80
18535, SG-000-000_20001000005, -80
18547, SG-000-000_20001000005, -81
18549, SG-000-000_20001000005, -80
18558, SG-000-000_20001000005, -73
18561, SG-000-000_20001000005, -73
18588, SG-000-000_20001000005, -69
18591, SG-000-000_20001000005, -69
18593, SG-000-000_20001000005, -69
18602, SG-000-000_20001000005, -69
18605, SG-000-000_20001000005, -69
18661, SG-000-000_20001000005, -82
18670, SG-000-000_20001000005, -83
18693, SG-000-000_20001000005, -73
18701, SG-000-000_20001000005, -71
18704, SG-000-000_20001000005, -71
18714, SG-000-000_20001000005, -67
18716, SG-000-000_20001000005, -67
18727, SG-000-000_20001000005, -74
18729, SG-000-000_20001000005, -74
18739, SG-000-000_20001000005, -76
18742, SG-000-000_20001000005, -80
18750, SG-000-000_20001000005, -70
18752, SG-000-000_20001000005, -69
18755, SG-000-000_20001000005, -68
