16240,0.9999859071693821,-64.37110130103584
16270,0.9999946170177016,-64.21926307286041
16370,0.9999979438837229,-64.72934168941168
16390,0.999999214633467,-65.13513366837435
16500,0.999999700016678,-65.03989229660992
16600,0.999999885416567,-64.84642605455618
16640,0.9999999562330232,-64.46795712562648
16900,0.9999999832825024,-64.3554954046819
16990,0.9999999936144841,-64.29633617532019
17020,0.9999999975609499,-64.20328897977967
17710,0.9999999990683658,-64.24966617961874
17810,0.9999999996441474,-64.86437499306464
17930,0.9999999998640764,-65.16367454451405
18050,0.9999999999480818,-64.83219695211362
18160,0.999999999980169,-65.49992640500275
18190,0.9999999999924252,-66.19526806417377
18210,0.9999999999971066,-66.87280705154932
18310,0.9999999999988949,-66.65015069694452
18430,0.9999999999995779,-66.76102223474376
18600,0.9999999999998388,-66.53621978100277
18630,0.9999999999999384,-66.30391375766162
19400,0.9999999999999765,-65.95684033886499
19490,0.999999999999991,-65.98329364835067
19660,0.9999999999999966,-66.00883904696065
19710,0.9999999999999987,-65.62450613705984
19900,0.9999999999999994,-65.48007538042955
19970,0.9999999999999998,-65.19210334109334
20000,0.9999999999999999,-64.95962530837211
20120,1.0,-64.93688985998892
20490,1.0,-64.8234461156395
20510,1.0,-64.6940528352944
20620,1.0,-64.57723484626271
20640,1.0,-64.51392807698032
20740,1.0,-64.37925274356722
20770,1.0,-64.27970136741747
20870,1.0,-64.2227320184731
20990,1.0,-64.09434373937711
21130,1.0,-64.00987247532359
21720,1.0,-63.779509762769166
21950,1.0,-63.50237529058712
22030,1.0,-63.520258986803576
22080,1.0,-63.25787806967602
22180,1.0,-63.377930862357026
22200,1.0,-63.461902613937795
22290,1.0,-63.38838046529122
22310,1.0,-63.345571701260454
22660,1.0,-63.47136038029642
22710,1.0,-63.81759745618361
22780,1.0,-63.77521526292104
22810,1.0,-63.799422591098335
22830,1.0,-63.71259206782587
22910,1.0,-63.58484484385177
22940,1.0,-63.45644026125085
23030,1.0,-63.54704994645039
23060,1.0,-63.62827568658873
23180,1.0,-63.857601625572116
23280,1.0,-63.957271717737555
23310,1.0,-64.16827238078811
23330,1.0,-64.50089625836569
23410,1.0,-64.43808463260746
23440,1.0,-64.41279400424179
23550,1.0,-64.8634820024633
23570,1.0,-65.05623070257782
23680,1.0,-65.0794620851222
23700,1.0,-65.301898085135
24360,1.0,-65.0986670203134
24380,1.0,-64.907506853606
24490,1.0,-65.74124046087401
24600,1.0,-66.48095513456636
24630,1.0,-66.55204093329027
24740,1.0,-66.19429617421412
25030,1.0,-65.4496779673739
25050,1.0,-65.24989079785989
25160,1.0,-65.14294421234071
25180,1.0,-65.08599333140972
25300,1.0,-65.34971016431321
25330,1.0,-65.63604188550877
25430,1.0,-65.52080886664245
25450,1.0,-65.4032016597656
25550,1.0,-65.93337388598538
25570,1.0,-66.35191338303446
26080,1.0,-66.75925888316297
26170,1.0,-67.03236421211314
26200,1.0,-67.21308985177403
26280,1.0,-67.34651443838587
26310,1.0,-67.44937880398452
26410,1.0,-67.44237041158965
26430,1.0,-67.4666127827562
26540,1.0,-67.5835834413776
26570,1.0,-67.71938477017946
26850,1.0,-67.69816591583216
26990,1.0,-67.55901586698205
27010,1.0,-67.37844552980759
27170,1.0,-67.64197534335776
27200,1.0,-68.06878113430358
27300,1.0,-67.97238099537863
27320,1.0,-67.92286126548188
27470,0.5879773408334034,-67.92387122460634
27490,0.22458735958357867,-67.93590919445474
27590,0.39480173229228005,-68.46905555709584
27610,0.7688348316682088,-69.04190888080718
27640,0.9117027627123466,-69.50039524197591
27760,0.3482394677189362,-69.8061905618595
28170,0.1330156404444618,-69.98752564634742
28200,0.050807453614449244,-70.18753083903408
28360,0.019406720398885913,-69.70027775274423
28390,0.007412707582208503,-69.4763689692069
28490,0.0028314023477395926,-69.75211100927145
28780,0.08937206928242382,-70.21604271645523
28810,0.03413709282097547,-70.52423523257032
28920,0.013039209180502602,-70.50046496461341
28950,0.00498053472053233,-70.50405120455272
29030,0.0019023949810943915,-70.3177484198128
29170,0.0007266502227508437,-69.9300167505153
29200,0.00027755568715814025,-69.71883731362115
29300,0.00010601683872357685,-69.74297515816373
29320,4.049482901259034e-05,-69.69223100296671
30230,0.11238528378465873,-69.65206686944228
30250,0.042927358570437224,-69.7489842096482
30410,0.016396791926652922,-70.07073311055088
30440,0.006263017209521543,-70.39059767784705
32090,0.29595840435811177,-70.26425921279078
32110,0.11304605120861372,-70.10904371871288
32240,0.0431797492677293,-70.40641056317402
32260,0.01649319659457421,-70.70353476566568
32610,0.0835540891097302,-70.52103948496952
32730,0.0319148221408795,-70.3274315455335
32760,0.012190377312908281,-70.16196049964542
33200,0.004656309797845352,-70.19910023303163
33270,0.6198125408305227,-69.73169592072404
33300,0.23674732394382775,-69.2513041446325
33610,0.09042943100096038,-68.91206552092464
34130,0.086043801454878,-69.30844192642874
34320,0.03286580763451574,-69.26642330117419
34410,0.3215706158236166,-69.60253733383244
34430,0.12282904546138676,-69.84302177385061
34560,0.45893917972714027,-69.99435001632119
35540,0.2525534164805077,-70.27163883680875
35560,0.09646682112064611,-70.41944869470575
35660,0.03684704688143059,-70.55339976590834
36010,0.08274476271807843,-70.49822859598927
36100,0.03160568696726082,-70.26014026106786
36130,0.01207229818370405,-69.98521151125115
36290,0.004611207583851325,-70.21097474089542
36310,0.6197953133177447,-70.438343963835
36420,0.5457577379944356,-70.1100145100128
36660,0.2084609062906146,-70.02861931659119
36690,0.07962498087740799,-69.80485106357511
36790,0.030414036341609434,-69.54480040271353
36900,0.011617128147420296,-69.51901780592934
36930,0.004437348100651455,-69.58011408050227
37090,0.1562034133420078,-69.51569010407337
37110,0.05966439473789818,-69.5002598920216
37290,0.02278977087168673,-69.41389400975494
37710,0.13231171562714097,-70.13090703663264
37740,0.05053857825975723,-71.01294864722018
37830,0.32832101352707815,-71.26638898049661
37860,0.12540746794652985,-71.45667740861768
37980,0.047901390312511435,-71.4242703162787
38090,0.01829670299100442,-71.5819608164418
38220,0.21300004824380006,-71.73208323178122
38600,0.08135877882376427,-71.67356553807029
38620,0.031076288227492768,-71.56182006657376
38820,0.011870085858714012,-71.48303927312543
38900,0.31355096372359664,-71.36022312675159
39000,0.1197658109371286,-71.66060455797795
39080,0.04574646908778923,-71.64733710272893
39110,0.017473596326239085,-71.56249410273426
39230,0.006674319890928036,-71.33472723119736
39250,0.002549363346545018,-71.15409036790533
39920,0.0009737701487070203,-71.42913425843318
40000,0.00037194709957604226,-71.66972338634832
40080,0.00014207115002110656,-71.81378367290253
40410,5.4266350487277356e-05,-71.98910793047469
40530,2.072790144072553e-05,-71.88664584492085
40840,7.917353834899239e-06,-71.46099607077434
40870,3.0241600639721866e-06,-71.31480323431511
41120,1.1551263570173188e-06,-71.1119032036199
41220,4.412190070797702e-07,-71.08718879954917
41560,1.6853066422199168e-07,-71.21803779084233
41910,6.437298558620498e-08,-70.99319251861843
41930,2.4588292536623227e-08,-70.7234083803302
42040,9.391892023664705e-09,-70.45966603818938
42060,3.5873835343708855e-09,-70.21003854162548
43100,0.051502833766083146,-70.30512794248678
43120,0.019672331981708008,-70.52991039914015
43210,0.007514162179040886,-70.44169731267554
43240,0.0028701545554146455,-70.37440268370685
43350,0.0010963014872030512,-70.86918598383718
43460,0.0004187499061945076,-71.20970286029211
43480,0.00015994823138047178,-71.20903582860845
43600,6.10947879469077e-05,-71.22276896889574
43720,2.333613246025134e-05,-71.15026066367878
43750,8.913609433846307e-06,-71.06396045415558
44120,3.4046958412875823e-06,-70.76034261306494
44220,1.3004780900164388e-06,-71.1013261172366
44340,4.967384287617344e-07,-70.82046664280267
44370,1.8973719626876419e-07,-70.63248296140382
44840,7.24731600445582e-08,-70.5438695014182
44870,2.7682283864910382e-08,-70.48379561978822
45600,0.07270989160309094,-70.34632493205092
46060,0.14014252341040467,-70.37480161797968
46160,0.05352968067359676,-70.38438011440523
46370,0.020446518610385593,-70.92152738521065
46470,0.007809875157560028,-71.38250285818928
46590,0.0029831068622944903,-71.82197234002065
46840,0.0011394454293234433,-72.0186872076217
46870,0.00043522942567583917,-72.71817149802733
46950,0.0001662428477040744,-73.4264682590705
46970,6.349911743638399e-05,-73.98012265720297
47070,2.42545046050776e-05,-74.17384599830221
47100,9.264396378848797e-06,-73.95996373196573
47210,3.5386845314687933e-06,-74.44867872375738
47350,1.351657215557582e-06,-74.86679166306949
47450,5.162871152039532e-07,-74.78063346604395
47480,1.972041300542775e-07,-74.53076950845669
47620,7.532527495887937e-08,-74.75802630379236
47700,2.8771694822360574e-08,-75.12700160621611
47730,1.0989809508202374e-08,-75.32315796402709
47840,4.19773370224654e-09,-75.19976755236117
47950,1.6033915985372476e-09,-75.25232319199567
47970,6.124410933652022e-10,-75.48451136689148
48280,2.3393168155835955e-10,-75.50989529892924
48300,8.935395130987638e-11,-75.54591241956892
48460,3.413017237126959e-11,-75.29473558360118
48490,1.3036565803932387e-11,-75.04513489421387
48590,4.979525040527574e-12,-75.06781217152013
48620,1.9020093176503354e-12,-75.07123215940689
48710,7.265029124234329e-13,-75.11203315482591
48840,2.774994196199631e-13,-75.42772717696853
48870,1.0599534643645649e-13,-75.74123766053032
48950,4.048661968940633e-14,-75.25026027151378
49180,1.546451263176251e-14,-75.37193655230365
49530,5.906918205881191e-15,-74.95625495915229
49630,2.2562419858810663e-15,-74.75553074306177
49660,8.618077517620069e-16,-74.73916906035356
49990,3.2918126940495465e-16,-74.55265211070281
50080,1.2573605645285678e-16,-74.45585243924091
50330,4.802689995361576e-17,-74.3394252972056
50360,1.8344643407990472e-17,-74.34455695734354
50450,7.007030270355657e-18,-74.20767904635227
50470,2.676447403076496e-18,-74.08455262625421
50880,1.0223119388738317e-18,-73.85820330641123
51010,3.904884135449987e-19,-73.49589702676847
51210,1.4915330176116472e-19,-73.4645432713154
51230,5.697149173849537e-20,-73.73065813668906
51330,2.1761173454321396e-20,-73.35112084249907
51360,8.312028624468815e-21,-72.98882275961203
51460,3.1749124190850516e-21,-73.04868058429818
51550,1.212708632786339e-21,-73.47803203019296
51990,4.632134792739665e-22,-73.39076904247813
52080,1.7693180503556021e-22,-73.413292637995
52210,6.758193583271421e-23,-73.41548990501475
52340,2.5814002462582396e-23,-73.499456750707
52550,9.860071555032992e-24,-73.9773757922137
52770,3.766212202516573e-24,-74.48653686136367
52800,1.4385650525167288e-24,-74.84209793743545
52890,5.494829550336128e-25,-74.73097744158733
53020,2.0988381258411003e-25,-74.76709422219842
54420,8.016848271871712e-26,-75.11828361859314
54530,3.062163557204137e-26,-75.03827509650205
54630,1.1696423997406971e-26,-74.7600512255722
54660,4.467636420179552e-27,-74.52272329715443
54770,1.7064852631316818e-27,-74.53903942315554
54800,6.5181936921549475e-28,-74.58897606630865
54880,2.489728445148021e-28,-74.41110881324673
54910,9.50991643289116e-29,-74.25827481082915
55020,3.632464847193264e-29,-74.31656084442906
55150,1.3874781086886338e-29,-74.58454571517046
55170,5.299694788726372e-30,-74.91381794722373
55270,2.024303279292781e-30,-75.20563302579937
55300,7.73215049151971e-31,-75.44702334325905
55380,2.953418681631324e-31,-75.46306172913908
55410,1.1281055533742608e-31,-75.61921609203196
55800,4.30897978491459e-32,-75.33789386445886
55890,1.6458838210011619e-32,-75.10190902930978
55920,6.28671678088896e-33,-74.88481320365267
56020,2.4013121326552567e-33,-75.02132134612218
56140,9.17219617076812e-34,-74.95742598302218
56170,3.5034671857517863e-34,-75.11821206230475
56280,1.3382053864872413e-34,-75.03170254545468
56500,5.111489737099368e-35,-75.10220750060465
56530,1.9524153464256944e-35,-75.19547378980839
56910,7.457563021777146e-36,-75.77977535189672
57290,2.8485356010744984e-36,-75.58650391821564
58840,1.0880437814463468e-36,-75.43861668951838
59070,4.1559574326454234e-37,-75.27229817184612
59570,1.5874344834727996e-37,-75.38754526549901
59690,6.063460177729763e-38,-76.15513019601237
59840,2.3160356984612907e-38,-76.63281322059032
59940,8.846469176541106e-39,-76.91287234416897
60080,3.379050545010408e-39,-76.49664084611366
60250,1.2906824584901196e-39,-76.26278962904327
60270,4.929968304599503e-40,-76.2047656717293
60380,1.883080328897316e-40,-76.33389708148043
60700,7.192726820924438e-41,-75.74463965444916
60720,2.747377173800157e-41,-75.13858125231266
60830,1.0494047004760327e-41,-75.34480993395681
61100,4.008369276279416e-42,-75.27075866551552
61930,1.5310608240779192e-42,-75.2913980728282
61960,5.848131959543418e-43,-75.32671840728246
62270,2.2337876378510603e-43,-75.81259397807354
62420,8.53230954009764e-44,-76.2852083155147
62510,3.2590522417823145e-44,-75.82332647611244
62540,1.244847185249304e-44,-75.29681986462296
62810,4.7548931396559735e-45,-75.40626176446759
62850,1.8162075664748814e-45,-76.1697432264626
62950,6.9372955976867055e-46,-76.25386693398873
63060,2.6498111283113054e-46,-75.63647125836782
63450,1.0121377872472097e-46,-75.63723991173609
63560,3.866022334303243e-47,-75.93018554593624
63580,1.4766891304376303e-47,-75.51424837238103
63790,5.64045057009648e-48,-74.77083783459338
63870,2.1544604059131337e-48,-75.19354635549401
63900,8.229306476429223e-49,-75.5808852274554
64020,3.143315370156327e-49,-75.98673699214822
64040,1.2006396340397603e-49,-76.25656453065447
64130,4.586035319629531e-50,-75.96240686007332
64430,1.7517096184909936e-50,-75.3327799287468
64460,6.690935358434481e-51,-74.8903045978023
64570,2.5557098903935116e-51,-74.0766684557944
64600,9.76194312746053e-52,-73.78946770247136
65160,3.728730478446476e-52,-74.25360593529565
65250,1.4242483078788964e-52,-74.95869066877128
65480,5.440144451902138e-53,-74.80023853098129
65560,2.0779502769174489e-53,-74.4318082747242
65590,7.937063788502094e-54,-74.16420024228626
65690,3.031688596331793e-54,-73.6618759293453
65820,1.1580020004932852e-54,-73.27465794812043
65940,4.4231740514806234e-55,-73.42587587067906
66050,1.6895021495090213e-55,-73.61858102343454
66100,6.4533239704643965e-56,-73.06110745126614
67730,2.4649504163029773e-56,-73.2166981459196
67810,9.415272784445343e-57,-73.20596151784396
67940,3.596314190306259e-57,-72.95331704517875
68280,1.3736697864734333e-57,-72.90750194991203
68370,5.2469516911404096e-58,-73.37658645292694
68390,2.0041572086868955e-58,-73.9332268353774
68490,7.655199349202783e-59,-74.28175083884318
68720,2.924025960739387e-59,-74.2459543823901
68910,1.1168785330153803e-59,-74.90088492881335
69010,0.30901699437494745,-74.84833736130537
69130,0.11803398874989487,-74.84185370401934
69150,0.04508497187473712,-75.01556345238907
69380,0.017220926874316516,-74.75133047466515
69570,0.31559480312315985,-74.37256130645432
69700,0.12054648812021562,-74.1172343355757
69720,0.04604466123748695,-73.85929701844118
69800,0.017587495592245223,-73.85413958730811
70060,0.006717825539248714,-74.55993665681447
70080,0.0025659810255009184,-74.89544620839764
70190,0.00098011753725404,-74.97886862514993
70220,0.0003743715862612021,-75.18944704810302
70370,0.000142997221529566,-75.36063497895533
70400,0.6180886088282223,-75.62185330508025
70500,0.54510583488819,-75.6736188035982
70520,0.20821190146140034,-75.64701945907122
70740,0.07952986949601101,-75.40240904920424
70870,0.03037770702663274,-74.88380864680485
70890,0.011603251583887197,-74.6183779826649
71030,0.004432047725028859,-75.0829287402199
71110,0.0016928915911993757,-75.07258482175162
71160,0.0006466270485692691,-75.32786105479919
71260,0.0002469895545084317,-74.81083681980512
71280,9.434161495602611e-05,-74.28372866617634
71380,3.6035290359646554e-05,-74.44766190004718
71410,1.3764256122913564e-05,-74.4760561457556
71490,5.25747800909413e-06,-74.07952189168613
71510,2.008177904368829e-06,-73.73397181310786
72140,7.670557040123566e-07,-73.71288238640723
72160,2.929892076682412e-07,-73.84734889749815
72250,1.119119189923668e-07,-73.52290141140875
72380,4.2746549308859246e-08,-73.35319682046149
72400,1.6327728934210903e-08,-73.41858905914538
72490,6.236637493773471e-09,-73.04101854909335
72510,2.382183547109505e-09,-72.72783784197108
72620,9.099131475550448e-10,-72.30699367588932
72640,3.475558955556288e-10,-72.15343251066783
72880,0.1236067978827335,-71.65578075782513
72910,0.04721359555066565,-71.34884742833793
73000,0.018033988769263473,-71.24285927640672
73110,0.00688837075712476,-71.02127270264774
73130,0.002631123502110812,-70.9632244265827
73250,0.0010049997492076743,-70.86090886015874
73270,0.0003838757455122114,-70.77115204369375
73340,0.00014662748732895982,-70.68444061137434
73440,5.600671647466813e-05,-70.54408268152778
73630,2.1392662095044536e-05,-70.52791182255348
73650,8.17126981046548e-06,-70.70834870546756
73750,3.1211473363519018e-06,-70.36091071157921
73780,1.1921721985902265e-06,-69.9685386283813
73860,4.55369259418777e-07,-69.6535292124751
73910,1.7393557966610463e-07,-69.18842722110787
74000,6.643747957953688e-08,-69.24985700519397
74030,2.5376859072506015e-08,-69.31195378014448
74130,9.693097637981163e-09,-69.53446928800122
74220,3.7024338414374812e-09,-69.61549973034501
74320,1.4142038863312787e-09,-69.77558630848166
74420,5.401778175563558e-10,-69.54058441311649
74450,2.0632956633778822e-10,-69.39460588290909
74930,7.881088145700893e-11,-69.54421559156691
74960,3.010307803323858e-11,-69.6818760792439
75060,1.14983526427068e-11,-69.60442129133634
75080,4.391979894881821e-12,-69.56965431223237
75550,1.6775870419386655e-12,-69.9014300103982
75690,0.4120226591672374,-69.89835945981804
76000,0.6871220705952525,-69.4542838706189
76340,0.8804912652970767,-69.4488975150884
76440,0.9543517252959773,-69.12537411581727
76460,0.9825639105908553,-68.74114966798372
76750,0.9933400064765888,-68.31776330594904
77150,0.9974561088389111,-68.19144793496471
77240,0.9990283200401445,-67.89533212190804
77260,0.9996288512815223,-68.01099005168436
77360,0.9998582338044225,-68.00100991952894
77380,0.9999458501317452,-67.99328517639304
77490,0.999979316590813,-67.61841987195028
77510,0.9999920996406938,-67.28191172315522
77610,0.9999969823312683,-66.82939867035017
77630,0.9999988473531113,-66.4360666734921
77750,0.9999995597280655,-66.4699906106788
77770,0.9999998318310853,-66.48308623652787
77880,0.9999999357651904,-66.29752734526313
78320,0.999999975464486,-66.26232622649309
78440,0.9999999906282676,-66.10312093766676
78460,0.9999999964203168,-65.91518681859208
78560,0.9999999986326826,-65.67506811483698
78580,0.9999999994777312,-65.45975375629183
78690,0.9999999998005111,-65.52025299457958
78800,0.9999999999238021,-65.36196964749776
78940,0.999999999970895,-65.35285404642777
78960,0.9999999999888829,-65.48193991030539
79060,0.9999999999957536,-65.65532261290045
79080,0.9999999999983781,-65.72408774974191
79170,0.9999999999993805,-65.46391569899511
79430,0.9999999999997634,-64.98510559773703
79560,0.9999999999999096,-65.02835579063947
79670,0.9999999999999655,-65.33447724779904
79700,0.9999999999999868,-65.37649434119461
79850,0.999999999999995,-65.59074918024046
79880,0.9999999999999981,-65.88111080997652
79960,0.9999999999999993,-65.94561524082984
80060,0.9999999999999998,-66.16069955806974
80090,0.9999999999999999,-66.39493253788113
80190,1.0,-66.42253025178702
80210,1.0,-66.5325615526715
80340,1.0,-66.24777419941879
81570,1.0,-65.81139209439384
81920,1.0,-65.75769337777221
82050,1.0,-66.73786725058368
82370,1.0,-67.26291432899697
82490,1.0,-67.31191265983207
82510,1.0,-67.38468156382585
82600,1.0,-67.26626531393319
82730,1.0,-66.84474044139955
82850,1.0,-66.54444395325584
82880,1.0,-66.4216989457993
83000,1.0,-66.53841532012426
83370,1.0,-66.60769533613944
83490,1.0,-66.88785359099013
83730,1.0,-66.81612691397618
83760,1.0,-66.71324587284732
83860,1.0,-66.8446646837785
83890,1.0,-66.96627047387659
84040,1.0,-67.39477472486894
85730,1.0,-67.822680918891
86350,1.0,-67.92971843438924
86380,1.0,-67.79018524531027
86490,1.0,-67.75293347416114
86510,1.0,-67.70169945177875
86620,1.0,-67.92313243163767
86640,1.0,-68.18850837969033
86750,1.0,-68.16847599356569
87220,1.0,-68.40972349332259
87330,0.6909830056250525,-68.17111109192547
87420,0.8819660112501051,-69.11131363107461
87530,0.9549150281252629,-68.70276671261304
87560,0.9827790731256835,-68.45334952530743
87680,0.9934221912517875,-68.35756275612357
87780,0.9974875006296793,-68.23444183962157
87830,0.9990403106372502,-67.90381302917505
88140,0.9996334312820713,-67.81784641950712
89490,0.9998599832089637,-67.94184112179032
89510,0.9999465183448198,-68.05276081673013
89590,0.9999795718254958,-68.09843857884461
89640,0.9999921971316675,-68.19078063001038
89720,0.9999970195695067,-67.89849692621631
89990,0.9999988615768527,-66.99923344342932
90110,0.9999995651610513,-67.54632925003688
90240,0.9999998339063012,-67.1737473398144
90370,0.9999999365578524,-66.8347371623651
90580,0.999999975767256,-67.27484964351778
90720,0.9999999907439154,-66.9380711857567
90750,0.9999999964644903,-66.84697290741212
90860,0.9999999986495555,-67.0835061437926
90890,0.9999999994841761,-67.28892159751163
90990,0.9999999998029728,-67.29072423354684
91110,0.9999999999247423,-67.3361118711665
91130,0.9999999999712541,-67.37971916641727
91230,0.99999999998902,-66.89679270417078
92300,0.999999999995806,-65.97948366443049
92420,0.9999999999983981,-65.77564873402517
93220,0.9999999999993882,-65.38229178594464
93360,0.9999999999997663,-64.87445638207481
93460,0.9999999999999107,-64.63425067908335
93490,0.9999999999999659,-64.41166973742922
93510,0.999999999999987,-64.23909885500592
93790,0.999999999999995,-64.08432268358699
93820,0.9999999999999981,-63.897113659207264
93910,0.9999999999999993,-63.98175840644146
93940,0.9999999999999998,-64.05885627929815
94420,0.9999999999999999,-63.8305476897655
94530,1.0,-63.475551507531655
94550,1.0,-63.39740894802201
94890,1.0,-63.37509584257619
95050,1.0,-63.58012440401925
95220,1.0,-63.52982630144459
95250,1.0,-63.41017079187422
95350,1.0,-63.864489706962296
95530,1.0,-63.92027025140385
95550,1.0,-64.0824825205507
95780,1.0,-64.15818359248536
95800,1.0,-64.28201914231833
96260,1.0,-64.1706046528529
96570,1.0,-64.21887141019953
96670,1.0,-64.47777476135889
96690,1.0,-64.67615535773722
96790,1.0,-64.69274234540924
96820,1.0,-64.77891445700305
97600,1.0,-64.70463063383096
97620,1.0,-64.7185070865799
98100,1.0,-64.80627666218544
98220,1.0,-64.79025211723595
98340,1.0,-64.4294845212772
98370,1.0,-64.34506754954748
98530,1.0,-64.27930761065784
99020,1.0,-64.46277896289578
99050,1.0,-64.8104740435326
99300,1.0,-66.29866470218398
99650,1.0,-66.68043944864013
99790,1.0,-67.53956480775521
99820,0.3819660112501051,-67.90230529274912
100110,0.7639320225002102,-67.93850943951082
100520,0.7038187266672274,-68.0808374384082
100550,0.26883483166820893,-68.1356105393189
100650,0.1026857683373992,-68.29787286056764
100680,0.03922247334398872,-68.48585373308607
100770,0.014981651694566944,-68.46070545356017
100920,0.005722481739712116,-68.39571117015873
101020,0.002185793524569399,-68.27971384924399
101670,0.0008348988339960822,-68.24365573629541
101960,0.00031890297741884717,-68.17313733184127
101990,0.00012181009826045942,-68.14109526147473
102080,4.6527317362531054e-05,-68.12664393741487
102210,1.777185382713375e-05,-68.15043147025995
102340,6.788244118870194e-06,-68.47114540221435
102530,2.5928785294768327e-06,-68.72188970738291
102550,9.903914695603038e-07,-68.81890343375666
102880,3.7829587920407917e-07,-68.58579963140163
103230,1.444961680519337e-07,-68.39992941379168
103350,5.519262495172201e-08,-68.57366584894616
103370,2.108170680323228e-08,-68.65241859759458
103740,8.05249545797484e-09,-69.33229612538037
104430,3.075779570692238e-09,-68.97449860600354
104710,0.10300566596649238,-68.5890175455408
104740,0.039344663365381796,-68.47774521804469
104860,0.015028324129653027,-68.37322090458895
104960,0.0057403090235772745,-68.9674001530823
105150,0.002192602941078798,-69.20575522629393
105280,0.0008374997996591176,-69.45232304439995
105840,0.0003198964578985554,-69.81417234285813
106030,0.0001221895740365484,-69.63770650052047
106060,4.6672264211089804e-05,-69.46446821986864
106150,1.7827218596721007e-05,-69.25539241582561
106410,6.8093915790732205e-06,-69.15786389154307
106540,2.6009561404986524e-06,-70.52866784574637
106640,9.934768424227384e-07,-70.24107281595722
