12401, SG-000-000_20001000003, -74
12404, SG-000-000_20001000003, -68
12442, SG-000-000_20001000003, -71
12455, SG-000-000_20001000003, -62
12480, SG-000-000_20001000003, -67
12492, SG-000-000_20001000003, -62
12501, SG-000-000_20001000003, -70
12504, SG-000-000_20001000003, -72
12515, SG-000-000_20001000003, -65
12527, SG-000-000_20001000003, -64
12559, SG-000-000_20001000003, -62
12571, SG-000-000_20001000003, -69
12582, SG-000-000_20001000003, -64
12584, SG-000-000_20001000003, -65
20368, SG-000-000_20001000003, -67
20370, SG-000-000_20001000003, -67
20372, SG-000-000_20001000003, -67
20406, SG-000-000_20001000003, -66
20409, SG-000-000_20001000003, -65
20459, SG-000-000_20001000003, -77
20542, SG-000-000_20001000003, -68
20545, SG-000-000_20001000003, -69
20555, SG-000-000_20001000003, -65
20557, SG-000-000_20001000003, -65
20618, SG-000-000_20001000003, -64
20620, SG-000-000_20001000003, -63
20635, SG-000-000_20001000003, -68
20642, SG-000-000_20001000003, -69
20645, SG-000-000_20001000003, -69
20647, SG-000-000_20001000003, -70
20657, SG-000-000_20001000003, -64
20725, SG-000-000_20001000003, -76
20728, SG-000-000_20001000003, -74
20737, SG-000-000_20001000003, -69
20740, SG-000-000_20001000003, -71
20750, SG-000-000_20001000003, -68
20753, SG-000-000_20001000003, -69
20762, SG-000-000_20001000003, -67
20765, SG-000-000_20001000003, -67
20803, SG-000-000_20001000003, -67
20850, SG-000-000_20001000003, -62
20852, SG-000-000_20001000003, -62
20921, SG-000-000_20001000003, -83
20938, SG-000-000_20001000003, -66
20949, SG-000-000_20001000003, -75
20951, SG-000-000_20001000003, -72
20984, SG-000-000_20001000003, -72
20992, SG-000-000_20001000003, -69
20995, SG-000-000_20001000003, -68
21006, SG-000-000_20001000003, -69
21009, SG-000-000_20001000003, -70
21019, SG-000-000_20001000003, -67
21059, SG-000-000_20001000003, -64
21067, SG-000-000_20001000003, -70
21069, SG-000-000_20001000003, -74
21080, SG-000-000_20001000003, -79
21165, SG-000-000_20001000003, -62
21184, SG-000-000_20001000003, -67
21219, SG-000-000_20001000003, -68
21221, SG-000-000_20001000003, -71
21229, SG-000-000_20001000003, -65
21231, SG-000-000_20001000003, -66
21243, SG-000-000_20001000003, -79
21246, SG-000-000_20001000003, -80
21256, SG-000-000_20001000003, -78
21259, SG-000-000_20001000003, -82
21267, SG-000-000_20001000003, -63
21270, SG-000-000_20001000003, -63
21281, SG-000-000_20001000003, -76
21284, SG-000-000_20001000003, -77
21293, SG-000-000_20001000003, -64
21296, SG-000-000_20001000003, -63
21306, SG-000-000_20001000003, -72
21308, SG-000-000_20001000003, -72
21315, SG-000-000_20001000003, -67
21325, SG-000-000_20001000003, -79
21344, SG-000-000_20001000003, -66
21374, SG-000-000_20001000003, -63
21377, SG-000-000_20001000003, -64
21409, SG-000-000_20001000003, -75
21415, SG-000-000_20001000003, -67
21433, SG-000-000_20001000003, -84
21462, SG-000-000_20001000003, -63
21465, SG-000-000_20001000003, -63
21473, SG-000-000_20001000003, -74
21476, SG-000-000_20001000003, -79
21487, SG-000-000_20001000003, -68
21490, SG-000-000_20001000003, -68
21498, SG-000-000_20001000003, -67
21501, SG-000-000_20001000003, -66
21509, SG-000-000_20001000003, -73
21519, SG-000-000_20001000003, -64
21521, SG-000-000_20001000003, -64
21527, SG-000-000_20001000003, -75
21537, SG-000-000_20001000003, -67
21539, SG-000-000_20001000003, -67
21550, SG-000-000_20001000003, -73
21552, SG-000-000_20001000003, -71
21596, SG-000-000_20001000003, -73
21605, SG-000-000_20001000003, -68
21608, SG-000-000_20001000003, -68
21618, SG-000-000_20001000003, -73
21621, SG-000-000_20001000003, -75
21632, SG-000-000_20001000003, -70
21643, SG-000-000_20001000003, -69
21646, SG-000-000_20001000003, -71
21655, SG-000-000_20001000003, -78
21657, SG-000-000_20001000003, -77
21668, SG-000-000_20001000003, -66
21670, SG-000-000_20001000003, -67
21681, SG-000-000_20001000003, -67
21683, SG-000-000_20001000003, -68
21694, SG-000-000_20001000003, -77
21742, SG-000-000_20001000003, -80
21754, SG-000-000_20001000003, -65
21757, SG-000-000_20001000003, -65
21767, SG-000-000_20001000003, -71
21769, SG-000-000_20001000003, -71
21771, SG-000-000_20001000003, -73
21779, SG-000-000_20001000003, -72
21781, SG-000-000_20001000003, -73
21793, SG-000-000_20001000003, -73
21796, SG-000-000_20001000003, -72
21804, SG-000-000_20001000003, -63
21807, SG-000-000_20001000003, -64
21816, SG-000-000_20001000003, -67
21819, SG-000-000_20001000003, -69
21830, SG-000-000_20001000003, -75
21833, SG-000-000_20001000003, -76
21843, SG-000-000_20001000003, -77
21854, SG-000-000_20001000003, -67
21857, SG-000-000_20001000003, -66
21871, SG-000-000_20001000003, -65
21880, SG-000-000_20001000003, -66
21882, SG-000-000_20001000003, -65
21893, SG-000-000_20001000003, -69
21895, SG-000-000_20001000003, -76
21917, SG-000-000_20001000003, -67
21920, SG-000-000_20001000003, -67
21948, SG-000-000_20001000003, -66
21951, SG-000-000_20001000003, -67
21960, SG-000-000_20001000003, -69
21963, SG-000-000_20001000003, -69
21974, SG-000-000_20001000003, -69
21976, SG-000-000_20001000003, -69
22049, SG-000-000_20001000003, -67
22051, SG-000-000_20001000003, -66
22102, SG-000-000_20001000003, -71
22110, SG-000-000_20001000003, -71
22112, SG-000-000_20001000003, -71
22122, SG-000-000_20001000003, -70
22125, SG-000-000_20001000003, -69
22137, SG-000-000_20001000003, -72
22139, SG-000-000_20001000003, -73
22149, SG-000-000_20001000003, -67
22151, SG-000-000_20001000003, -67
